Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Risk_Level
49,Male,PhD,Divorced,35015.0,610.0,30112.0,Personal,Employed,8,Poor,0.5565678018584284,176368.0,2.0,Lake Jamesside,NM,Suriname,4.0,1,Alto,0
65,Female,PhD,Married,41078.0,693.0,22054.0,Auto,Employed,3,Fair,0.5135447743871494,268179.0,0.0,Kennedyfurt,NY,United Kingdom,1.0,2,Bajo,1
60,Male,High School,Widowed,84372.0,781.0,40873.0,Personal,Unemployed,17,Excellent,0.5879503585213007,20594.0,3.0,North Glenton,MO,Tajikistan,3.0,1,Alto,0
63,Male,Master's,Single,63426.0,607.0,41194.0,Auto,Self-employed,18,Poor,0.23755558154958692,127986.0,4.0,Michaelview,FL,Cyprus,0.0,1,Medio,2
33,Female,PhD,Married,74104.0,679.0,34852.0,Auto,Employed,3,Good,0.36597120516226345,99815.0,1.0,North Brittany,FM,Uganda,0.0,0,Medio,2
41,Female,Bachelor's,Single,23526.0,668.0,44164.0,Business,Unemployed,16,Poor,0.5075851765927716,104242.0,3.0,Wellsland,GA,Portugal,3.0,2,Alto,0
19,Non-binary,Master's,Married,39215.0,791.0,48064.0,Personal,Employed,2,Fair,0.1529696409134029,22330.0,3.0,Powellmouth,OK,Cayman Islands,0.0,1,Alto,0
49,Non-binary,Master's,Widowed,96521.0,685.0,35748.0,Personal,Employed,3,Excellent,0.5185506833151248,251390.0,3.0,Dariusfurt,NC,Brunei Darussalam,3.0,2,Alto,0
23,Non-binary,High School,Divorced,101451.0,697.0,12183.0,Auto,Self-employed,4,Good,0.40527305710375816,180520.0,0.0,Josephview,UT,Somalia,0.0,2,Bajo,1
65,Male,PhD,Divorced,67719.0,773.0,5977.0,Business,Employed,11,Fair,0.2533459949571921,131562.0,1.0,East Larrychester,MH,Bolivia,2.0,0,Bajo,1
33,Non-binary,High School,Single,96830.0,651.0,44342.0,Personal,Self-employed,13,Good,0.36091173255949227,249934.0,2.0,Tylerstad,NY,Solomon Islands,2.0,2,Medio,2
64,Female,PhD,Married,44104.0,777.0,27478.0,Auto,Self-employed,11,Excellent,0.23046418456233433,245991.0,3.0,Christopherville,AL,Togo,1.0,2,Bajo,1
61,Male,High School,Divorced,50869.0,780.0,29214.0,Home,Employed,9,Fair,0.1438095857365049,59883.0,3.0,Jonesborough,MO,Niue,3.0,1,Alto,0
26,Female,High School,Married,37421.0,608.0,42860.0,Business,Employed,15,Fair,0.11072088481273176,38803.0,2.0,Matthewfort,CA,Angola,0.0,1,Alto,0
28,Female,Master's,Divorced,47608.0,687.0,11553.0,Home,Unemployed,11,Excellent,0.16180702580603465,43377.0,0.0,Brewerbury,AR,Mali,0.0,0,Bajo,1
69,Female,PhD,Divorced,56317.0,799.0,8907.0,Personal,Unemployed,11,Good,0.4400793205202195,186194.0,2.0,East Brendaville,MO,Yemen,4.0,2,Alto,0
66,Non-binary,High School,Widowed,80361.0,738.0,39262.0,Home,Self-employed,12,Excellent,0.39455595233167073,49342.0,1.0,Floresland,WY,Wallis and Futuna,4.0,0,Alto,0
60,Non-binary,Master's,Married,100399.0,757.0,5017.0,Personal,Unemployed,3,Good,0.28295219494688684,45250.0,3.0,North Luis,OH,Zimbabwe,1.0,0,Bajo,1
68,Male,Bachelor's,Married,57165.0,642.0,8590.0,Personal,Employed,6,Poor,0.12487341120077458,172425.0,3.0,Lopezville,CO,Georgia,0.0,1,Medio,2
43,Male,Bachelor's,Widowed,107409.0,775.0,23803.0,Business,Employed,11,Excellent,0.39142707221008144,238514.0,4.0,West Jimmyborough,VT,Indonesia,2.0,1,Bajo,1
54,Female,Master's,Single,92008.0,778.0,48190.0,Home,Unemployed,11,Poor,0.5804732691493286,221743.0,3.0,East Dawnshire,PA,Monaco,2.0,2,Bajo,1
48,Male,Master's,Single,40270.0,603.0,29527.0,Auto,Self-employed,16,Excellent,0.45847139516319624,272617.0,4.0,Migueltown,VT,United States Minor Outlying Islands,4.0,0,Alto,0
27,Male,High School,Widowed,114325.0,612.0,17370.0,Auto,Self-employed,9,Fair,0.10149393471233772,297543.0,3.0,New Amber,MS,Armenia,2.0,0,Medio,2
65,Non-binary,High School,Single,46835.0,709.0,6939.0,Personal,Unemployed,15,Excellent,0.5839475505326628,23502.0,0.0,Ebonyview,CO,Haiti,2.0,1,Bajo,1
65,Non-binary,Master's,Widowed,87719.0,753.0,6892.0,Auto,Employed,0,Fair,0.2118485528801826,285071.0,2.0,Danielleberg,KY,Pitcairn Islands,2.0,1,Bajo,1
67,Female,Master's,Widowed,109937.0,673.0,8204.0,Business,Self-employed,4,Fair,0.5760075226255426,92562.0,2.0,Gutierrezville,MA,Costa Rica,1.0,0,Medio,2
20,Female,Master's,Widowed,108627.0,777.0,28457.0,Auto,Self-employed,8,Good,0.2529258514750121,34990.0,0.0,Emilyberg,DC,Sri Lanka,4.0,1,Alto,0
58,Non-binary,PhD,Divorced,71661.0,602.0,37393.0,Home,Unemployed,12,Excellent,0.36247542115123366,211082.0,4.0,Lake Kurt,SC,Morocco,4.0,0,Alto,0
27,Male,Master's,Divorced,89939.0,721.0,19659.0,Personal,Employed,14,Good,0.3799616501193802,158764.0,1.0,Port Kimberlyburgh,DC,Falkland Islands (Malvinas),2.0,0,Bajo,1
61,Non-binary,Master's,Divorced,75186.0,770.0,36063.0,Auto,Unemployed,3,Poor,0.4751255649763668,85272.0,4.0,Lake Andrew,NC,Madagascar,2.0,1,Bajo,1
56,Non-binary,Master's,Widowed,53124.0,626.0,14733.0,Business,Self-employed,1,Fair,0.45407255119392487,287931.0,1.0,Lake Danielle,NY,Senegal,0.0,2,Medio,2
22,Non-binary,Master's,Divorced,54421.0,720.0,17870.0,Home,Self-employed,5,Good,0.2061025731035672,281381.0,0.0,Josephborough,MD,Latvia,2.0,1,Bajo,1
29,Non-binary,Bachelor's,Married,77103.0,748.0,42462.0,Home,Unemployed,11,Fair,0.5916587097542768,133521.0,3.0,Wolfeberg,TN,Norfolk Island,1.0,0,Bajo,1
47,Male,High School,Divorced,54889.0,752.0,27313.0,Personal,Self-employed,16,Poor,0.5214101940888826,69899.0,3.0,New Natashaberg,MI,Trinidad and Tobago,0.0,0,Bajo,1
19,Male,Master's,Married,25620.0,685.0,41211.0,Auto,Employed,9,Fair,0.46532219376847717,59459.0,2.0,West Wayne,VI,Bahamas,3.0,0,Alto,0
21,Non-binary,PhD,Widowed,39405.0,722.0,37964.0,Auto,Self-employed,14,Excellent,0.3858338547188682,93964.0,3.0,Lake Randytown,VA,Christmas Island,1.0,1,Alto,0
64,Non-binary,Master's,Single,76915.0,766.0,32739.0,Home,Employed,8,Excellent,0.2565370518600588,286498.0,0.0,Livingstonton,NV,Ghana,0.0,1,Bajo,1
46,Male,PhD,Married,90886.0,604.0,40507.0,Home,Unemployed,15,Poor,0.19115013329456146,43156.0,2.0,Laurabury,MP,Congo,0.0,0,Medio,2
64,Non-binary,Bachelor's,Divorced,94525.0,650.0,20138.0,Auto,Unemployed,14,Fair,0.4923424817972959,55796.0,1.0,South Erica,MI,Dominica,2.0,0,Medio,2
44,Female,Master's,Widowed,20045.0,723.0,11098.0,Home,Employed,18,Poor,0.3824346879463847,178415.0,2.0,Lake Michelle,GA,Sao Tome and Principe,0.0,2,Alto,0
29,Female,High School,Married,106717.0,628.0,9910.0,Home,Self-employed,6,Fair,0.5968676485063457,241197.0,1.0,Tracymouth,VA,Russian Federation,1.0,2,Medio,2
66,Female,Bachelor's,Widowed,118893.0,744.0,29918.0,Personal,Unemployed,4,Poor,0.18185927152557693,90229.0,3.0,South Georgefort,VI,Kyrgyz Republic,3.0,0,Alto,0
38,Male,Bachelor's,Married,113699.0,721.0,32170.0,Home,Self-employed,18,Good,0.2386174660808734,264662.0,3.0,North Jeanetteburgh,NH,Burundi,4.0,2,Alto,0
68,Female,Master's,Divorced,37600.0,610.0,12597.0,Auto,Unemployed,2,Poor,0.14807062825539988,149874.0,4.0,Brownhaven,NV,Central African Republic,1.0,1,Alto,0
29,Female,Bachelor's,Widowed,74182.0,634.0,6026.0,Personal,Self-employed,12,Good,0.16789993787982668,174985.0,2.0,West Pamelaland,SC,Vanuatu,2.0,1,Medio,2
27,Male,High School,Divorced,103345.0,747.0,49376.0,Home,Self-employed,15,Poor,0.44434135734808977,147553.0,2.0,East Katie,MS,North Macedonia,0.0,2,Bajo,1
68,Female,Master's,Divorced,29388.0,741.0,26114.0,Business,Employed,6,Good,0.31910956014482006,97695.0,4.0,Shannonberg,LA,French Guiana,2.0,2,Alto,0
43,Non-binary,PhD,Widowed,61168.0,603.0,7567.0,Home,Unemployed,18,Good,0.4953182925172991,297700.0,2.0,Everettberg,OR,Tunisia,4.0,2,Alto,0
42,Female,PhD,Widowed,41159.0,665.0,18869.0,Business,Self-employed,15,Poor,0.31223086020726853,212796.0,0.0,Lake Jeffrey,NV,Bosnia and Herzegovina,3.0,1,Alto,0
52,Female,PhD,Divorced,114547.0,738.0,23523.0,Auto,Unemployed,6,Good,0.15312022741249934,103944.0,3.0,Langhaven,NE,Morocco,0.0,1,Bajo,1
38,Female,Master's,Divorced,90585.0,773.0,22286.0,Business,Unemployed,12,Fair,0.29448778730851455,295705.0,1.0,Danielsfurt,OR,Pakistan,4.0,2,Alto,0
58,Male,Master's,Divorced,71315.0,629.0,48457.0,Personal,Employed,15,Fair,0.5915789845042317,65186.0,4.0,Lambborough,OH,Vietnam,2.0,0,Medio,2
53,Female,PhD,Widowed,50615.0,757.0,37991.0,Business,Unemployed,11,Poor,0.32392803007796966,77349.0,1.0,North Brandon,SC,Yemen,2.0,2,Bajo,1
68,Male,Master's,Divorced,80721.0,605.0,11014.0,Auto,Employed,0,Poor,0.5746979302997581,261096.0,3.0,New Tracy,FL,Chad,1.0,0,Medio,2
56,Male,Bachelor's,Divorced,62995.0,662.0,25234.0,Auto,Employed,0,Poor,0.2647584141741244,265796.0,2.0,East Pamelaberg,VT,Cote d'Ivoire,3.0,1,Alto,0
59,Female,Bachelor's,Married,66652.0,754.0,36582.0,Business,Unemployed,17,Fair,0.5980955777704874,228697.0,4.0,Pamelaton,NV,Italy,3.0,0,Alto,0
52,Male,Bachelor's,Widowed,69264.0,746.0,25511.0,Business,Employed,19,Fair,0.38933112791380076,76682.0,3.0,South Andrew,PR,Saint Helena,0.0,1,Bajo,1
45,Female,Master's,Widowed,108367.0,654.0,18602.0,Personal,Self-employed,16,Fair,0.35776177128326725,184998.0,0.0,Duncantown,NH,Czech Republic,3.0,2,Alto,0
41,Female,PhD,Widowed,30826.0,618.0,33539.0,Auto,Self-employed,19,Fair,0.21810524782367843,162676.0,0.0,Paulborough,RI,Cape Verde,4.0,1,Alto,0
33,Non-binary,High School,Widowed,70089.0,698.0,6062.0,Business,Unemployed,9,Excellent,0.45704315318104094,293384.0,0.0,North Ashleytown,HI,Andorra,1.0,1,Bajo,1
65,Female,Bachelor's,Widowed,68447.0,798.0,48633.0,Business,Self-employed,9,Excellent,0.1160989879726527,104953.0,4.0,Jacksonburgh,CA,Egypt,4.0,1,Alto,0
37,Non-binary,Bachelor's,Single,59265.0,605.0,43996.0,Home,Self-employed,16,Excellent,0.24399077469690825,260543.0,0.0,Port Madisonbury,OK,Cote d'Ivoire,0.0,0,Medio,2
55,Male,PhD,Married,36119.0,723.0,22889.0,Auto,Employed,7,Fair,0.5356454039094111,278429.0,3.0,Morganton,TX,Guam,0.0,0,Alto,0
54,Non-binary,High School,Widowed,52210.0,726.0,19022.0,Business,Self-employed,6,Excellent,0.32846566047573067,176361.0,3.0,West Kelly,MH,Angola,3.0,1,Alto,0
23,Female,PhD,Divorced,111217.0,759.0,13714.0,Business,Self-employed,10,Good,0.5344567238285861,286578.0,2.0,North Kyle,PR,Lebanon,3.0,2,Alto,0
25,Male,PhD,Married,44082.0,650.0,24923.0,Personal,Employed,3,Excellent,0.4704817472728804,184797.0,3.0,Choiview,MI,Austria,0.0,1,Medio,2
41,Male,High School,Single,75619.0,624.0,37158.0,Auto,Self-employed,5,Fair,0.3638766477005163,160349.0,2.0,Kathleenchester,AR,Gabon,2.0,2,Medio,2
21,Non-binary,Master's,Divorced,33679.0,648.0,43937.0,Auto,Self-employed,16,Good,0.4503078187085029,285427.0,3.0,Michaelchester,MP,Antarctica (the territory South of 60 deg S),2.0,1,Alto,0
46,Male,PhD,Married,70924.0,697.0,35961.0,Business,Employed,11,Good,0.20229173525101504,207368.0,3.0,Lake Keithhaven,KS,Togo,2.0,2,Bajo,1
56,Female,High School,Married,24286.0,763.0,27211.0,Auto,Self-employed,17,Good,0.5035052981441267,294656.0,2.0,Roybury,IA,India,4.0,0,Alto,0
42,Male,PhD,Married,47383.0,740.0,36554.0,Business,Unemployed,5,Fair,0.14367183810471543,169980.0,1.0,North Davidmouth,AL,Gibraltar,4.0,2,Alto,0
29,Non-binary,Bachelor's,Widowed,33335.0,787.0,13389.0,Business,Employed,12,Fair,0.36231823120099904,64305.0,3.0,Scotttown,OK,Estonia,1.0,2,Alto,0
20,Female,Bachelor's,Widowed,34974.0,756.0,19460.0,Business,Employed,18,Poor,0.5702752900885456,272405.0,1.0,New Allison,ID,Holy See (Vatican City State),2.0,2,Alto,0
20,Female,Bachelor's,Widowed,84501.0,663.0,13207.0,Home,Unemployed,19,Poor,0.3222435654047485,289268.0,4.0,East Samuel,CT,Gabon,4.0,0,Alto,0
61,Female,Master's,Widowed,119926.0,756.0,33645.0,Auto,Self-employed,7,Fair,0.13484444187409964,138638.0,2.0,Camachohaven,AS,French Guiana,1.0,1,Bajo,1
26,Non-binary,High School,Married,65900.0,629.0,37359.0,Auto,Employed,14,Fair,0.5432438426396039,155738.0,3.0,North Brianton,NH,Cameroon,4.0,1,Alto,0
47,Male,Bachelor's,Divorced,41500.0,603.0,9955.0,Home,Self-employed,10,Poor,0.44549247991579455,196954.0,0.0,South Chrisland,MD,Isle of Man,4.0,0,Alto,0
41,Male,PhD,Widowed,93511.0,762.0,10116.0,Home,Self-employed,4,Excellent,0.1731792253013483,64649.0,4.0,East Sarahmouth,GA,Paraguay,0.0,2,Bajo,1
35,Female,PhD,Married,75833.0,763.0,43885.0,Business,Employed,16,Good,0.4508210266075551,103959.0,4.0,North Lisa,GU,British Virgin Islands,4.0,1,Alto,0
42,Non-binary,Bachelor's,Widowed,99483.0,698.0,25466.0,Personal,Self-employed,10,Poor,0.5490634600388585,222934.0,4.0,Lake Julie,OK,Latvia,0.0,0,Bajo,1
69,Non-binary,Bachelor's,Single,118873.0,696.0,12245.0,Business,Employed,13,Poor,0.20209794705335507,191780.0,2.0,East Robert,AK,Marshall Islands,0.0,1,Bajo,1
39,Female,Master's,Married,99741.0,782.0,48359.0,Personal,Unemployed,12,Excellent,0.24725498409304855,149562.0,4.0,Lake John,GU,Vietnam,4.0,0,Alto,0
59,Female,Master's,Married,76437.0,617.0,26387.0,Personal,Self-employed,0,Good,0.48262045957861355,289127.0,3.0,North Ryan,WV,Russian Federation,4.0,1,Alto,0
39,Female,Master's,Married,32578.0,721.0,11119.0,Auto,Employed,5,Good,0.3490810991202735,270485.0,0.0,Jessicafurt,MN,Namibia,4.0,0,Alto,0
63,Male,Bachelor's,Married,56244.0,653.0,26836.0,Personal,Employed,11,Fair,0.26452730755666987,182928.0,3.0,Lake Stephaniemouth,NY,British Indian Ocean Territory (Chagos Archipelago),1.0,2,Medio,2
56,Female,PhD,Divorced,114208.0,628.0,7116.0,Personal,Self-employed,19,Excellent,0.2796907316014148,128950.0,3.0,Deborahshire,ID,Cayman Islands,0.0,0,Medio,2
24,Female,PhD,Single,95422.0,687.0,37207.0,Personal,Self-employed,7,Poor,0.14873667803565196,134310.0,4.0,Higginsbury,OR,Aruba,1.0,2,Bajo,1
56,Male,PhD,Widowed,30306.0,776.0,38756.0,Business,Unemployed,7,Fair,0.3994956913147393,186216.0,2.0,Laurentown,VT,Uzbekistan,4.0,2,Alto,0
22,Female,High School,Single,107798.0,662.0,30814.0,Auto,Self-employed,13,Good,0.5477266510499793,258188.0,4.0,New Lisamouth,PR,Isle of Man,0.0,1,Medio,2
34,Female,High School,Widowed,47219.0,603.0,15842.0,Business,Self-employed,14,Fair,0.4588048724414887,53209.0,4.0,North Jayborough,NC,Estonia,1.0,1,Medio,2
67,Non-binary,PhD,Single,63408.0,793.0,11384.0,Personal,Self-employed,11,Good,0.16955600861076978,217735.0,3.0,Port Kristen,OK,Northern Mariana Islands,4.0,1,Alto,0
44,Female,PhD,Married,65206.0,743.0,32734.0,Home,Self-employed,18,Good,0.5290787973977753,94918.0,3.0,Morseborough,AL,Sudan,2.0,0,Bajo,1
45,Male,Master's,Married,30662.0,658.0,25509.0,Home,Unemployed,2,Poor,0.12999050845979768,279438.0,4.0,North Brandonbury,IN,Svalbard & Jan Mayen Islands,4.0,2,Alto,0
19,Male,PhD,Widowed,67582.0,754.0,26999.0,Auto,Employed,8,Fair,0.298999347868416,33904.0,1.0,New Josephborough,GA,New Zealand,4.0,1,Alto,0
66,Non-binary,Master's,Divorced,28198.0,781.0,26857.0,Auto,Unemployed,0,Excellent,0.4600281240415467,80228.0,2.0,Melissaville,WY,Bermuda,1.0,1,Alto,0
59,Female,PhD,Married,48106.0,664.0,33387.0,Auto,Employed,9,Excellent,0.2869870466984349,161732.0,2.0,West Jordanfurt,MD,Liechtenstein,4.0,1,Alto,0
31,Female,PhD,Widowed,115273.0,616.0,21255.0,Auto,Unemployed,10,Excellent,0.20605433490371747,132944.0,2.0,Port Mary,MD,Latvia,3.0,0,Alto,0
30,Male,Bachelor's,Single,37696.0,725.0,9383.0,Business,Unemployed,13,Good,0.4890645152321317,276180.0,3.0,Davidland,ME,Switzerland,4.0,2,Alto,0
35,Non-binary,High School,Married,79615.0,614.0,27870.0,Business,Unemployed,9,Excellent,0.5204285946786776,209954.0,4.0,East Stephaniehaven,NY,Libyan Arab Jamahiriya,3.0,2,Alto,0
47,Non-binary,Bachelor's,Widowed,113542.0,677.0,21205.0,Home,Unemployed,18,Fair,0.17020074502598112,135376.0,4.0,Walkerburgh,NM,Cameroon,2.0,0,Medio,2
62,Male,Master's,Single,32128.0,750.0,6506.0,Business,Self-employed,7,Good,0.40888082649731483,42649.0,0.0,West Kayla,HI,Cook Islands,1.0,1,Alto,0
68,Female,PhD,Married,89484.0,626.0,43381.0,Auto,Self-employed,11,Fair,0.18219595055584512,268459.0,3.0,Martinshire,PW,Malawi,1.0,0,Medio,2
60,Male,Master's,Married,79035.0,777.0,44027.0,Business,Self-employed,18,Poor,0.13102796892106236,21354.0,2.0,North Shawnshire,MI,New Caledonia,2.0,2,Bajo,1
44,Non-binary,High School,Divorced,51174.0,653.0,26596.0,Home,Unemployed,15,Excellent,0.37463505419940346,98975.0,1.0,South Derekport,NJ,Ukraine,2.0,0,Medio,2
51,Non-binary,Bachelor's,Widowed,86777.0,608.0,7900.0,Business,Unemployed,6,Fair,0.5382875720506576,167770.0,3.0,Karinafort,MH,Croatia,1.0,2,Medio,2
36,Male,PhD,Married,57077.0,710.0,17268.0,Personal,Unemployed,7,Excellent,0.31415259870644796,146894.0,0.0,Rodriguezmouth,OK,Cote d'Ivoire,4.0,1,Alto,0
48,Non-binary,PhD,Married,119159.0,755.0,13555.0,Personal,Self-employed,9,Excellent,0.5998449386930198,219090.0,4.0,Fullerport,WI,Oman,1.0,2,Bajo,1
51,Male,Master's,Widowed,57669.0,645.0,29353.0,Home,Employed,0,Poor,0.48837463216056753,200632.0,0.0,Edwardborough,ID,Greece,2.0,2,Medio,2
42,Male,PhD,Single,83229.0,719.0,40663.0,Home,Employed,18,Poor,0.5375869071970323,240948.0,1.0,Briannafort,IA,Venezuela,4.0,2,Alto,0
65,Female,Master's,Divorced,24474.0,774.0,13059.0,Home,Employed,4,Fair,0.14100769218819512,123021.0,1.0,East Belinda,NJ,Dominican Republic,2.0,0,Alto,0
48,Female,Bachelor's,Widowed,94504.0,628.0,49691.0,Personal,Employed,2,Good,0.46879056474096903,184797.0,3.0,New Davidtown,MH,Northern Mariana Islands,0.0,0,Medio,2
61,Female,High School,Married,35628.0,661.0,5263.0,Home,Self-employed,15,Good,0.24235390998829573,65744.0,0.0,New Jillhaven,SD,South Africa,4.0,1,Alto,0
50,Male,PhD,Divorced,52001.0,671.0,18181.0,Home,Self-employed,16,Excellent,0.3171619027296446,126419.0,2.0,Jillianside,AK,France,4.0,2,Alto,0
22,Female,PhD,Divorced,38405.0,642.0,30207.0,Home,Self-employed,19,Good,0.38772906106591554,190342.0,2.0,Alexandramouth,KS,Swaziland,1.0,1,Alto,0
56,Female,High School,Single,20610.0,631.0,35908.0,Auto,Unemployed,10,Poor,0.3411614259018986,164850.0,0.0,North Aprilburgh,WA,Slovakia (Slovak Republic),4.0,0,Alto,0
37,Female,High School,Married,63839.0,631.0,12188.0,Home,Employed,17,Excellent,0.1571026001115802,296718.0,4.0,South Melissaberg,FL,Bosnia and Herzegovina,4.0,0,Alto,0
61,Male,PhD,Divorced,71033.0,775.0,40828.0,Business,Employed,15,Poor,0.5123516112377287,198873.0,2.0,New Lindsey,MN,Saint Lucia,3.0,2,Alto,0
46,Male,Master's,Divorced,22024.0,780.0,12603.0,Personal,Employed,3,Fair,0.4010820579260215,293556.0,1.0,Christopherburgh,SC,Faroe Islands,3.0,1,Alto,0
50,Female,Master's,Married,55732.0,664.0,18926.0,Home,Unemployed,7,Good,0.22943497454849857,26010.0,3.0,North Jacobfurt,AR,Marshall Islands,4.0,0,Alto,0
40,Male,PhD,Single,28629.0,626.0,23140.0,Personal,Unemployed,9,Excellent,0.21768988912612305,205222.0,0.0,Fergusonshire,PA,Guinea-Bissau,1.0,2,Alto,0
35,Female,Bachelor's,Widowed,24329.0,687.0,44855.0,Personal,Unemployed,12,Excellent,0.27374152721775025,233629.0,2.0,Rebeccamouth,RI,North Macedonia,1.0,1,Alto,0
21,Non-binary,High School,Married,119742.0,792.0,28802.0,Auto,Self-employed,16,Poor,0.542338998734596,235577.0,0.0,Longport,FM,Uganda,2.0,2,Bajo,1
48,Female,PhD,Divorced,82496.0,789.0,5293.0,Business,Self-employed,8,Fair,0.16125143322081423,259758.0,0.0,New Shawn,NH,Malta,3.0,0,Alto,0
35,Female,Master's,Divorced,70298.0,724.0,33492.0,Personal,Self-employed,2,Poor,0.2213878026519908,165042.0,0.0,South Jeffreyburgh,ME,Macao,4.0,0,Alto,0
27,Female,Bachelor's,Widowed,65924.0,678.0,21272.0,Auto,Unemployed,4,Poor,0.23523317711443323,120559.0,2.0,Isaiahview,AK,Mozambique,1.0,1,Medio,2
22,Non-binary,High School,Divorced,111043.0,729.0,13551.0,Home,Self-employed,7,Good,0.3006629800627081,122292.0,1.0,Hicksfurt,FM,Fiji,0.0,2,Bajo,1
50,Non-binary,PhD,Divorced,106623.0,615.0,10475.0,Business,Employed,19,Fair,0.4729798768177401,124540.0,3.0,East Christopherside,AS,United Kingdom,1.0,0,Medio,2
26,Non-binary,Master's,Single,33383.0,612.0,45221.0,Personal,Self-employed,12,Poor,0.12654789753547943,34436.0,2.0,Hunterburgh,GU,Wallis and Futuna,1.0,2,Alto,0
38,Male,High School,Single,93844.0,672.0,30316.0,Business,Self-employed,17,Excellent,0.47054800177591893,205304.0,4.0,Michaelfurt,OK,Botswana,0.0,1,Medio,2
29,Female,Bachelor's,Single,38830.0,731.0,17412.0,Auto,Employed,2,Fair,0.4650618718353452,284207.0,4.0,Christopherchester,GA,Seychelles,1.0,1,Alto,0
38,Male,PhD,Single,114176.0,620.0,16531.0,Personal,Employed,19,Fair,0.49515852736224497,151190.0,0.0,West Davidburgh,WI,Iran,3.0,2,Alto,0
23,Male,High School,Divorced,73832.0,609.0,30850.0,Home,Employed,12,Excellent,0.5538995693864419,64542.0,1.0,Williamsside,AR,Zambia,3.0,0,Alto,0
36,Non-binary,High School,Single,63874.0,769.0,38462.0,Auto,Unemployed,9,Good,0.32967055530446654,278313.0,2.0,Davisville,MI,Guatemala,0.0,1,Bajo,1
24,Female,PhD,Single,28951.0,771.0,31084.0,Auto,Self-employed,9,Fair,0.5517357061658141,228984.0,0.0,Williamport,AZ,Saudi Arabia,4.0,0,Alto,0
39,Male,Bachelor's,Divorced,60849.0,613.0,27091.0,Auto,Unemployed,5,Good,0.1339288947588584,174774.0,1.0,Parkerfurt,KS,Eritrea,0.0,1,Medio,2
34,Male,Bachelor's,Widowed,43398.0,747.0,46646.0,Business,Employed,4,Excellent,0.5969443236649007,210408.0,0.0,Lake Ricardoview,RI,Montenegro,2.0,1,Bajo,1
22,Non-binary,Bachelor's,Divorced,93932.0,726.0,30479.0,Personal,Employed,15,Good,0.4331603250218352,244979.0,0.0,East Robert,FM,Tanzania,3.0,2,Alto,0
27,Non-binary,Bachelor's,Single,20079.0,742.0,7192.0,Business,Unemployed,15,Poor,0.5485689107738213,95301.0,1.0,Randallshire,MO,Timor-Leste,3.0,1,Alto,0
47,Female,PhD,Single,29770.0,611.0,6125.0,Home,Employed,4,Fair,0.4234806599732439,259770.0,1.0,Jessicaberg,AZ,Chad,0.0,1,Alto,0
55,Male,Bachelor's,Married,44240.0,754.0,48704.0,Home,Self-employed,7,Excellent,0.24904785368464286,273203.0,3.0,New Briannaville,VT,Lithuania,0.0,0,Bajo,1
35,Female,PhD,Married,109218.0,699.0,24035.0,Home,Unemployed,14,Excellent,0.17401036000684858,225843.0,3.0,Martinezmouth,NE,Netherlands,0.0,2,Bajo,1
65,Female,Master's,Widowed,92590.0,641.0,19374.0,Home,Employed,16,Excellent,0.38811182771100194,182411.0,4.0,New Thomasside,RI,Netherlands,1.0,1,Medio,2
28,Female,PhD,Widowed,81477.0,783.0,13947.0,Personal,Employed,16,Poor,0.47976588552246047,273926.0,2.0,East Michaelville,GU,Cayman Islands,0.0,0,Bajo,1
53,Female,High School,Married,90350.0,651.0,6062.0,Auto,Self-employed,3,Good,0.45074015722124483,89607.0,2.0,South Jacquelineton,PR,Thailand,2.0,0,Medio,2
